Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,ItemCode,ItemDescription,Price,Cost,GP,Gp%,,,,,
,,4269,MEDLINE - EQUAL NATURAL CARE BANDAGE-EQU76123,49.23,54.983503,-5.753503000000002,-0.1168698557789966,,,,,
,,4270,MEDLINE - SMART SENSE ADV BLISTER-KM76126,40.37,52.521368,-12.151368000000005,-0.3009999504582612,,,,,
,,4271,MEDLINE - EQUAL ADV.BLISTER-EQU76126,45.65,47.759423,-2.1094229999999996,-0.04620860898138006,,,,,
,,4281,"COVIDIEN 6"" X 108 LY FOAM ADHESIVE ROLLS",305.99,263.762158,42.22784200000001,0.13800399359456195,,,,,
,,4295,MEDLINE-CANADA  ADV BLISTER CUSHION 588417,28.8,38.280249,-9.480248999999997,-0.3291753124999999,,,,,
,,4296,MEDLINE-CANADA LIFE LB76123 ADV.BLISTER BANDAGE,28.8,43.548201,-14.748200999999998,-0.5120903124999999,,,,,
,,4297,MEDLINE-CANADA LIFE BLISTER BANDAGE LB76126,32.64,40.015672,-7.375672000000002,-0.22597034313725495,,,,,
,,4298,MEDLINE-CANADA ADV.BLISTER CUSHIONS 588418,32.64,41.654488,-9.014488,-0.27617916666666664,,,,,
,,4309,SWISS 6 X 6 HYDROPHILIC FOAM 99-015,1.57,0.709321,0.8606790000000001,0.5482031847133758,,,,,
,,4318,OVIK HEALTH ULTRA SILVER 4X5 DRESSING,1.08,0.765709,0.3142910000000001,0.29101018518518523,,,,,
,,4322,SPENCO SKIN BLISTER PADS 308-6607,2.48,1.765273,0.7147269999999999,0.28819637096774187,,,,,
,,4330,KCI FOAM FILTER 150CC CARTRIDGE CS23548 Rev. C,0.3951,0.355724,0.03937600000000002,0.09966084535560624,,,,,
,,4348,"CS MEDLINE CUR5008 TAPE, SILICONE, GREEN 1""X4YD",33.48,0,33.48,1,,,,,
,,4349,"CS MEDLINE CUR5006 TAPE, SILICONE, TAN 1""X4YD",33.48,0,33.48,1,,,,,
,,4357,CURAD MEDIPLAST WART REMOVER CUR01496,57.96,35.138756,22.821244,0.39374126984126984,,,,,
,,4402,"MPM 1""X1"" Triple Helix Collagen Dressing Sterile MP00316",1,1.79583,-0.79583,-0.79583,,,,,
,,4405,"MPM Triple Helix 12"" COLLAGEN ROPE STERILE MP00312",8.25,3.764556,4.485444,0.5436901818181819,,,,,
,,4418,"MEDLINE WRX386119 WALGREENS 3/4""X3"", 20CT,24/CS",35.81,43.577804,-7.767803999999998,-0.2169171739737503,,,,,
,,4419,"MEDLINE WRX386120 WALGREENS1.625""X4"", 8CT,24/CS",37.57,40.73026,-3.160260000000001,-0.08411658237955819,,,,,
,,4420,"MEDLINE CVS5000 CVS 2""X2"" 6CT Ass. Colors",28.58,0,28.58,1,,,,,
,,4421,"MEDLINE CVS5009 CVS 3/4""X3"", 20CT,Ass. Color",40.2,45.461421,-5.261420999999999,-0.13088111940298502,,,,,
,,4422,"MEDLINE CVS5010 CVS 1.625""X4"" 8CT,Ass. Colors",37.57,36.08726,1.4827399999999997,0.039466063348416285,,,,,
,,4423,"MEDLINE CVS5011 CVS KNEE/ELBOW,4CT,Ass Colors",32.87,26.543631,6.326368999999996,0.19246635229692718,,,,,
,,4455,"MEDLINE CVS5006 TAPE, SILICONE, TAN 1""X4YD",33.48,0,33.48,1,,,,,
,,4456,"ARGENTUM-SILVERLON BAND AID DRESSING  3.0"" X 1.0"" AS-6003",0.09,0.066461,0.02353899999999999,0.26154444444444436,,,,,
,,4465,MEDLINE 2 X 2 BORDERED GAUZE MSC3222,14.25,17.829426,-3.5794260000000016,-0.2511877894736843,,,,,
,,4466,MEDLINE 4 X 4 BORDERED GAUZE MSC3244,26.42,32.859738,-6.439737999999998,-0.24374481453444352,,,,,
,,4467,MEDLINE 4 X 5 BORDERED GAUZE MSC3245,30.5,41.653437,-11.153436999999997,-0.36568645901639335,,,,,
,,4468,MEDLINE 4 X 8 BORDERED GAUZE MSC3248,44.54,62.684633,-18.144633,-0.40737837898518187,,,,,
,,4469,MEDLINE 4 X 10 BORDERED GAUZE MSC32410,53.3,64.296331,-10.996330999999998,-0.2063101500938086,,,,,
,,4470,MEDLINE 4 X 14 BORDERED GAUZE MSC32414,74.42,90.366768,-15.946767999999992,-0.21428067723730168,,,,,
,,4471,MEDLINE 6 X 6 BORDERED GAUZE MSC3266,44.25,62.593901,-18.343901000000002,-0.41455143502824865,,,,,
,,4474,MEDLINE 4 X 4 STRATASORB MSC3044,23.6,26.55878,-2.9587799999999973,-0.12537203389830495,,,,,
,,4480,MPM MICROLAYERED DRSG 2X4 MP00599,0.37,0.286533,0.08346700000000001,0.22558648648648652,,,,,
,,4483,BAYER HANDI STRIP AND DISPOSABLE COMBO 60727773 Rev. I,1.6348,1.363874,0.270926,0.1657242476143871,,,,,
,,4518,"MEDLINE CURAD CUR5002-A, 3/4""X3"", BULK STERILE",373,314.021132,58.97886799999998,0.15812028954423588,,,,,
,,4521,"ARGENTUM SILVERLON DRESSING 4.0"" x 11.0""",3.46,2.098401,1.361599,0.3935257225433526,,,,,
,,4522,"ARGENTUM SILVERLON DRESSING 4.0"" x 13.0""",3.65,2.465159,1.184841,0.3246139726027397,,,,,
,,4538,"MEDLINE CURCA5000 CURAD 2""X2"" 6CT, 24CS",32.43,36.635102,-4.205102000000004,-0.12966703669441887,,,,,
,,4539,"MEDLINE CURCA5001 CURAD 4""X4"" 4CT, 24CS",57.41,52.137944,5.272055999999999,0.09183166695697613,,,,,
,,4540,"MEDLINE CURCA5002 CURAD, 3/4""X3"", 20CT, 24CS",39.03,59.506248,-20.476248,-0.5246284396617985,,,,,
,,4541,"MEDLINE CURCA5003 CURAD 1.625""X4"" 8CT, 24CS",41.57,51.48979,-9.919789999999999,-0.23862857830165982,,,,,
,,4542,"MEDLINE CURCA5004 CURAD 1"" SPOT, 20CT, 24CS",34.76,49.969243,-15.209243,-0.43755014384349833,,,,,
,,4543,"MEDLINE CURCA5005 CURAD KNEE/ELBOW,4CT, 24CS",35.78,36.263117,-0.483117,-0.013502431525992174,,,,,
,,4544,MEDLINE CURCA5007 CURAD KNUCKLE/FINGER 8CT 24CS,33.74,39.844444,-6.104444000000001,-0.18092602252519266,,,,,
,,4549,"MEDLINE CURCA5008 TAPE, SILICONE, GREEN 1""X4YD",35.28,32.584992,2.6950080000000014,0.07638911564625854,,,,,
,,4550,"MEDLINE CURCA5006 TAPE, SILICONE, TAN 1""X4YD",35.28,32.584992,2.6950080000000014,0.07638911564625854,,,,,
,,4557,PREVENA PEEL AND PLACE TEGADERM SHORT (13Cm)  # 416129 Rev E,1.247,0.751825,0.49517500000000014,0.397093023255814,,,,,
,,4610,GLOBAL SPORTS PRODUCTS   ARTA TEQUILA  FULL FACE,1.06,0.67738,0.38262000000000007,0.36096226415094346,,,,,
,,4621,"4"" x 15"" Hydrogel Dressing MP00216",4.49,4.491578,-0.0015779999999994132,-0.0003514476614698025,,,,,
,,4624,"HARMAC PRINTED DRAPE ASSY, DUAL SCORE   P3113220  REV.C",0.33,0.267691,0.062309,0.18881515151515152,,,,,
,,4627,"MEDLINE CUR50100 3/4""X3"" FLU BANDAGE",50.64,60.470704,-9.830703999999997,-0.19412922590837278,,,,,
,,4659,Second Sight Inc. Star Foam Pad,0.25,0.153762,0.09623799999999999,0.38495199999999996,,,,,
,,4666,"MEDLINE CUR5502 CURAD, 3/4""X3"", 25CT, 24CS",38.25,47.813028,-9.563028000000003,-0.2500138039215687,,,,,
,,4667,"MEDLINE CUR5503 CURAD 1.625""X4"" 8CT, 24CS",34.94,44.279047,-9.339047,-0.267288122495707,,,,,
,,4671,"MEASUREMENT SPECIALTIES Foam Probe Cover, 1” Round, BC-700677",0.826,0.053048,0.772952,0.9357772397094432,,,,,
,,4701,"MPM Foam Circular Fenestrated Dressing 4"" Diameter MP00501CN",0.52,0.476162,0.043838000000000044,0.08430384615384623,,,,,
,,4709,"WALGREENS WRX931978 TAPE, SILICONE, TAN 1""X4YD BLISTER PACK",38.88,34.39248,4.4875200000000035,0.11541975308641983,,,,,
,,4715,LAURA LYNN TAN MEGA NASAL STRIPS 26CT  089846,216,133.450493,82.549507,0.38217364351851857,,,,,
,,4716,LAURA LYNN CLEAR MEGA NASAL STRIPS 26CT 089847,216,154.984733,61.015266999999994,0.2824780879629629,,,,,
,,4739,MPM MP00910 Supreme Press Absorbent Padding Bandage (320/cs),0.32,0.27196,0.04804000000000003,0.1501250000000001,,,,,
,,4742,"MEDLINE CVS5002 CVS 3/4""X3"", 20CT/BOX",40.32,44.251724,-3.9317240000000027,-0.0975129960317461,,,,,
,,4766,"STEADMED 3.5""X12"" DRAWTEX SURGICAL DRESSING",4.32,1.884557,2.4354430000000002,0.5637599537037037,,,,,
,,4781,"STEADMED 3.5""X9.75"" DRAWTEX SURGICAL DRESSING",3.76,3.826685,-0.0666850000000001,-0.017735372340425562,,,,,
,,4782,"STEADMED 3.5""X6"" DRAWTEX SURGICAL DRESSING",2.76,1.345039,1.4149609999999997,0.5126670289855072,,,,,
,,4785,"MEDLINE 119883 10""x16"" Instrument Drape",160,48.545596,111.454404,0.696590025,,,,,
,,4790,"CORNER POUCH 7.069"" X 16.5"" TD11.5X180 TATU-DERM",0.071,0.710496,-0.6394960000000001,-9.00698591549296,,,,,
,,4792,TATU-DERM 6 IN X 4 IN SHEET TD6X4,120,95.836387,24.163612999999998,0.20136344166666664,,,,,
,,4793,TATU-DERM 6 IN X 8 IN SHEET TD6X8,160,108.779289,51.220710999999994,0.32012944374999996,,,,,
,,4794,"TATU-DERM 6 IN X 180 IN ROLLS, TD6X180",145.91,83.740262,62.169737999999995,0.42608277705434855,,,,,
,,4795,"TATU-DERM 11.5 IN X 180 IN ROLLS, TD11.5X180",125.95,91.6638,34.28620000000001,0.2722207225089322,,,,,
,,4796,"TATU-DERM 6 IN X 42 IN ROLL, TD6X42",71.4,81.82998,-10.42998,-0.1460781512605042,,,,,
,,4798,"ARGENTUM SILVERLON 4.0"" X 9.0"" DRSNG WITH 2""X6"" PAD  ID-49",3.2,1.788584,1.4114160000000002,0.44106750000000006,,,,,
,,4804,"KCI PEEL AND PLACE PREVENA LONG (35Cm)-416697, Rev D",3.4189,1.552925,1.8659749999999997,0.5457822691508964,,,,,
,,4821,"HARMAC .75"" FILTER PUNCH P2998015   REV.C",0.1199,0.100175,0.019725000000000006,0.16451209341117604,,,,,
,,4824,HBS Collagen Powder,0.25,0.114996,0.135004,0.540016,,,,,
,,4831,"MEDLINE 121043 16""x20"" Instrument Drape",295,148.7755,146.2245,0.4956762711864407,,,,,
,,4842,"MCKESSON 2"" X 10 LY RETENTION TAPE 4809",40.68,36.449269,4.230730999999999,0.10400027040314648,,,,,
,,4843,"MCKESSON 4"" X 10 LY RETENTION TAPE 4810",77.76,70.145035,7.614965000000012,0.09792907664609068,,,,,
,,4844,"MCKESSON 6"" X 10 LY RETENTION TAPE 4811",122.52,89.405414,33.114586,0.27027902383284363,,,,,
,,4863,"HARMAC PALL FILTER  0.6875""  P3098801",0.18,0.125016,0.054984000000000005,0.3054666666666667,,,,,
,,4886,MEDLINE - BLISTER CARE BANDAGE-STRL   RA0353818V1,28.8,36.147368,-7.3473679999999995,-0.25511694444444444,,,,,
,,4901,MEDTRONIC PATCH ADHESIVE CLEAR 4022-,377,272.504366,104.495634,0.27717674801061004,,,,,
,,4906,"KCI ASSY, 10 X 10 FOAM POUCH 416920.S Rev. A",2.2878,1.739764,0.5480359999999997,0.23954716321356753,,,,,
,,4907,"KCI ASSY, 15 X 15 FOAM POUCH 416921.S Rev. A",3.0643,1.874486,1.1898139999999997,0.3882824788695623,,,,,
,,4908,"KCI ASSY, 20 X 20 FOAM POUCH 416922.S Rev. A",3.4101,2.936621,0.47347899999999976,0.1388460748951643,,,,,
,,4909,"MEDLINE CUR47134AH ARM&HAMPAD,NONSTICK,3""X4"",10/BX,12BX/CS",30.48,26.297072,4.182928,0.13723517060367454,,,,,
,,4946,NICODERM 14MG PLACEBO CANADIAN PATCH 30341,1.3,0.308883,0.991117,0.7623976923076923,,,,,
,,4947,NICODERM 21MG PLACEBO CANADIAN PATCH 30340,1.3,0.292386,1.007614,0.7750876923076923,,,,,
,,4948,NICODERM 7 MG PLACEBO CANADIAN PATCH 30342,1.3,0.253153,1.046847,0.8052669230769232,,,,,
,,4950,NICODERM PLACEBO CANADIAN 3-SIDED POUCH 30349,0.09,0.053999,0.036001,0.4000111111111111,,,,,
,,4962,MPM 1 gram Triple Helix Collagen Powder MP00311,3.75,1.370412,2.379588,0.6345568,,,,,
,,4978,EMED SOFT-SITE TEGADERM DRESSING 112X51MM  MS-0010201,0.1507,0.109916,0.040784,0.2706303915063039,,,,,
,,4984,Fe3 MEDICAL FOAM SHEET 1200118,5,4.024014,0.9759859999999998,0.19519719999999996,,,,,
,,4985,Precision Medical T-STRIPS (Adult),0.11848,0.112504,0.005975999999999995,0.05043889264010799,,,,,
,,4994,"BOX 9-13/16"" X 5-1/2"" X 3-5/8""",0.603,0.557518,0.04548200000000002,0.07542620232172476,,,,,
,,5001,IMPLUS SKIN BLISTER PAD SPORTS 4742400,2.85,1.718648,1.1313520000000001,0.39696561403508773,,,,,
,,5005,IMPLUS SKIN BLISTER PADS 4742300,3,1.443696,1.556304,0.518768,,,,,
,,5011,"OXYBAND 4.5"" X 5.5"" RESERVOIR DRESSING  2804004",3.65,0.639869,3.010131,0.8246934246575343,,,,,
,,5015,MPM DryMax Blue Super Absorbent Drsg Strl 4X4 Bordered MP00704B,0.85,0.765321,0.08467899999999995,0.09962235294117641,,,,,
,,5016,MPM DryMax Blue Super Absorbent Drsg Strl 6X6 Bordered MP00706B,1.35,1.142081,0.2079190000000002,0.1540140740740742,,,,,
,,5026,QUALITEL PTFE FILTER SCEPTER SNAP CLIP ASSEMBLY 24695,2.1,0.18574,1.91426,0.911552380952381,,,,,
,,5045,FREUDENBERG 30cm X 47cm Nonwoven Sheets 122P0463,1.63,1.0336,0.5963999999999998,0.36588957055214716,,,,,
,,5053,"MEDI-DYNE BRAND HGEL 3"" IN JARS",13.81,12.071009,1.7389910000000004,0.12592259232440264,,,,,
,,5054,DERMARITE 1 GRAM COLLAGEN POWDER,2.325,1.088615,1.236385,0.5317784946236559,,,,,
,,5055,MPM 10 gram Triple Helix Collagen Powder MP313,29,8.072093,20.927906999999998,0.7216519655172413,,,,,
,,5056,MPM 7x7 Triple Helix Collagen Dressing Sterile MP00377,37.5,9.505897,27.994103000000003,0.7465094133333334,,,,,
,,5072,"CARDINAL HEALTH NON-ADHERENT DRESSING 3""x4"" 9642",233.76,186.132573,47.62742699999998,0.20374498203285415,,,,,
,,5073,"CARDINAL HEALTH NON-ADHERENT DRESSING 2""x3"" 9640",108.44,108.731134,-0.29113399999999956,-0.002684747325710066,,,,,
,,5074,"CARDINAL HEALTH TELFA ADHESIVE DRESSING 3""x4"" 7643",259.272,118.501114,140.770886,0.5429467354747138,,,,,
,,5075,"CARDINAL HEALTH TELFA ADHESIVE DRESSING 2""x3"" 6017",269.76,119.694256,150.065744,0.5562935349940688,,,,,
,,5076,"CARDINAL HEALTH TELFA NON-ADHERENT DRESSING 3""x4"" 2132-",170.4,132.107468,38.292531999999994,0.2247214319248826,,,,,
,,5077,"CARDINAL HEALTH TELFA NON-ADHERENT DRESSING 2""x3"" 1961",108,78.113986,29.886014000000003,0.2767223518518519,,,,,
,,5085,MPM Excel Foam Non-Bordered 3X3 Fenestrated Pad MP00508,0.566,0.430636,0.13536399999999993,0.2391590106007066,,,,,
,,5090,"MEDI-DYNE BRAND HGEL 1"" SQ IN JARS",9.63,8.681303,0.948697000000001,0.0985147455867083,,,,,
,,5093,MEDI-DYNE SKIN ON SKIN DRESSING KIT SOS1400,2.85,2.092215,0.7577850000000002,0.26588947368421056,,,,,
,,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,63.42,41.367093,22.052907000000005,0.34772795648060556,,,,,
,,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,94.6,76.248136,18.351863999999992,0.19399433403805488,,,,,
,,5119,"IMPLUS SILICONE GEL SHEET 3X4 10 PKG, 1053200",50.01,36.269762,13.740237999999998,0.27474981003799237,,,,,
,,5120,"IMPLUS SILICONE GEL SHEET 4.75X6 SNGL PKG, 1053300",10.36,5.676554,4.683445999999999,0.45207007722007714,,,,,
,,5121,IMPLUS CANADA BLISTER PADS 4740700,2.9,1.633766,1.2662339999999999,0.4366324137931034,,,,,
,,5132,"IMPLUS SILICONE GEL SHEET 3X4 SNGL PKG, 1052400",5.79,3.233099,2.556901,0.44160639032815197,,,,,
,,5140,"ARGENTUM SILVERLON 4.5"" X 15.0"" DRSNG    ID-515",3.39,2.558535,0.8314650000000001,0.24526991150442481,,,,,
,,5153,"STEADMED 3.5""X12"" DRAWTEX SURGICAL DRESSING",4.62,3.850437,0.7695630000000002,0.16657207792207795,,,,,
,,5154,"STEADMED 3.5""X9.75"" DRAWTEX SURGICAL DRESSING",3.96,5.423963,-1.4639629999999997,-0.3696876262626262,,,,,
,,5155,"OVIK HEALTH ULTRA 8x20, 3000112221",7.61,2.283444,5.326556,0.699941655716163,,,,,
,,5166,MEDLINE WALGREENS 2.38 X 2.75 IN THIN FILM DRSG,114.45,89.507536,24.942464,0.21793328090869377,,,,,
,,5170,OVIK HEALTH ULTRA SILVER 8x20,7.64,2.298088,5.341912,0.6992031413612565,,,,,
,,5189,"STEADMED 3.5""X6"" DRAWTEX SURGICAL DRESSING",2.96,2.327979,0.6320209999999999,0.21352060810810808,,,,,
,,5201,MPM Comatryx Surgical Collagen COM20 5 mL,7.5,2.783053,4.716946999999999,0.6289262666666666,,,,,
,,5202,HARMAC PRINTED DRAPE ASSEMBLY REV. E (ROW) P3113230,0.5211,0.354358,0.166742,0.3199808098253694,,,,,
,,5206,MPM MP00900 Supreme Press Crepe Roll (320/cs),0.8016,0.64329,0.15830999999999995,0.19749251497005982,,,,,
,,5220,VENTRIS 1 GRAM COLLAGEN POWDER IN A SYRINGE,75,19.486863,55.513137,0.74017516,,,,,
,,5223,VENTRIS 0.5 GRAM COLLAGEN POWDER IN A SYRINGE,50,19.208617,30.791383,0.61582766,,,,,
,,5230,"MPM Foam Circular Fenestrated Dressing 4"" Diameter MP00501",0.729,0.642672,0.08632799999999996,0.11841975308641971,,,,,
,,5231,"MPM Foam Dressing Bordered 6x6 Overall, 4x4 Pad MP00502",1.1,1.180698,-0.08069799999999994,-0.07336181818181811,,,,,
,,5237,Surgical CRX 1g Powder,7.7,0.04419,7.65581,0.9942610389610389,,,,,
,,5239,Surgical CRX 1g Powder/6g Gel Combo,24.5,0.044398,24.455602,0.9981878367346938,,,,,
,,5240,Surgical CRX 6g Gel,14.63,0.043982,14.586018000000001,0.9969937115516063,,,,,
,,5241,Wound Care NextColl 28g Gel,17.49,0,17.49,1,,,,,
,,5242,Wound Care NextColl 10g Gel,16.53,0,16.53,1,,,,,
,,5243,Wound Care NextColl 1g Powder,7.7,0,7.7,1,,,,,
,,5244,Wound Care NextColl 2g Powder,8.2,0,8.2,1,,,,,
,,5254,MPM 1 gram Triple Helix Collagen Powder MP00311C (500ea/cs),3.6,1.002778,2.5972220000000004,0.7214505555555556,,,,,
,,5278,"MPM  OSTOMY RING 2"" 10 PER BOX OST0002",0.33,0.225936,0.10406400000000002,0.3153454545454546,,,,,
,,5312,OVIK HEALTH ULTRA BORDER 3X3 DRESSING 3000116877,1.23,0.90755,0.32245,0.26215447154471544,,,,,
,,5313,OVIK HEALTH ULTRA BORDER 4X4 DRESSING 3000116878,2.97,1.841247,1.1287530000000001,0.38005151515151514,,,,,
,,5314,OVIK HEALTH ULTRA BORDER 6X6 DRESSING 3000116879,3.07,2.088945,0.981055,0.31956188925081436,,,,,
,,5315,OVIK HEALTH ULTRA BORDER 4X10 DRESSING 3000116880,2.99,2.257061,0.732939,0.24513010033444815,,,,,
,,5341,ISI EXTRA LARGE ALUMI-HAND 761,10.6,5.810989,4.7890109999999995,0.4517934905660377,,,,,
,,5342,ISI LARGE ALUMI-HAND 760,7.7,4.608464,3.0915360000000005,0.40149818181818187,,,,,
,,5372,MPM 5 GRAM COLLAGEN POWDER IN VIAL MP00355,26,18.217948,7.782052,0.29930969230769233,,,,,
,,5373,MPM  TRIPLE HELIX 1 GR COLLAGEN POWDER IN VIAL MP00315,5.25,1.481809,3.768191,0.7177506666666666,,,,,
,,5389,"ACM SURGICAL 2""X2"" COLLAGEN DRSG MP00332",37.5,4.861341,32.638659,0.8703642399999999,,,,,
,,5392,"CS J&J Hyaluronic Hydrogel, 12.5"" Wide",1e-06,1e-06,0,0,,,,,
,,5393,"CS J&J Backing Material, 4.375"" Wide",1e-06,1e-06,0,0,,,,,
,,5394,"CS Amcor RFE-211 Packaging Material, 7""",1e-06,1e-06,0,0,,,,,
,,5396,KCI 1.62 INCH ADHESIVE RING 420284 Rev. A,0.18,0.058099,0.121901,0.6772277777777778,,,,,
,,5400,"""PURGE"" 3oz Tube, MPM Hydrogel Dressing MP00006",0.28,0.29288,-0.012879999999999947,-0.045999999999999805,,,,,
,,5432,Bulk Purified Water,1.25,0.261068,0.9889319999999999,0.7911455999999999,,,,,
,,5435,MPM Lidotrex Lidocaine 2% Gel 1 oz MP00930,1.512,0.854554,0.657446,0.4348187830687831,,,,,
,,5440,MPM Regenecare HA Gel 0.5oz. MP00112,1.54,0.658226,0.8817740000000001,0.5725805194805195,,,,,
,,5453,Marlinz Pharma Tolcylen Antifungal/Renewal Solution 7.5mL,1.1113,1.053095,0.05820500000000006,0.052375596148654786,,,,,
,,5468,Marlinz Pharma Tolcylen AntiFungal Skin Cream - 20gm,1.09,1.162623,-0.07262299999999988,-0.06662660550458704,,,,,
,,5470,"Skincential Clearista Gel, 30mL - 1oz",0.7418,0.657801,0.08399900000000005,0.11323672148827182,,,,,
,,5506,"Biofilm Astroglide Gel, 4oz.,24/3, P/N: 99803101",28.08,33.413614,-5.333614000000004,-0.18994351851851868,,,,,
,,5514,PLUS PASTE 4OZ (BULK)-#40101951,1.8599,0.948609,0.9112910000000001,0.4899677402010861,,,,,
,,5534,"Vella Bioscience, Vella, Women's Pleasure Serum Bulk Compounding",0.012275,0.010201,0.0020739999999999995,0.16896130346232174,,,,,
,,5535,"Vella Bioscience, Vella - Women's Pleasure Serum 24mL",1.96,0.859126,1.1008740000000001,0.5616704081632654,,,,,
,,5546,"TB MMINT PASTE 4OZ (BULK, NOFL, 144)",1.4811,0.606252,0.8748480000000001,0.590674498683411,,,,,
,,5547,"TB MMint Paste 4oz (Bulk, NoFL, JPN)",1.4811,0.6039,0.8772000000000001,0.5922625075957059,,,,,
,,5548,Sodium Sulfite CAS# 7757-83-7,0.19142,0.191418,2.000000000002e-06,1.044822902519068e-05,,,,,
,,5549,Sodium Sulfate CAS# 7757-82-6,0.097191,0.097191,0,0,,,,,
,,5554,"Vella Bioscience, Vella - Women's Pleasure Serum Bulk",0.012275,0.010905,0.0013699999999999997,0.1116089613034623,,,,,
,,5556,"Biofilm Astroglide 2.0, 5oz.,24/3, P/N: 99801001",34.8,41.703181,-6.903181000000004,-0.19836727011494265,,,,,
,,5566,"TB MMINT PASTE 4OZ (BULK, PRINTED TUBE 40101930",1.84,1.170643,0.669357,0.3637809782608695,,,,,
,,5569,"TB MMint Paste 4oz (4x3pk, CAN, Lab Pak)",31.09,7.490634,23.599366,0.7590661305886137,,,,,
,,5574,"BC MMINT PASTE 75ML (BULK, PRINTED)",1.245,0.645301,0.5996990000000001,0.48168594377510043,,,,,
,,5591,Nutri-Tube 6oz Tubiegel TG-1003,3.5,2.361363,1.1386370000000001,0.3253248571428572,,,,,
,,5595,Nutri-Tube 4mLTubiegel TG-10034ML,0.9,0.787709,0.11229100000000003,0.12476777777777781,,,,,
,,5600,SLIQUID H2O 12/4.2oz CASE,6.24,5.792085,0.44791500000000006,0.07178125,,,,,
,,5601,SLIQUID H2O (BILINGUAL) 12/4.2oz CASE,6.24,6.389546,-0.14954599999999996,-0.02396570512820512,,,,,
,,5602,SLIQUID H2O (MULTILINGUAL) 12/4.2oz CASE,6.24,9.509546,-3.269546,-0.5239657051282052,,,,,
,,5603,SLIQUID H2O 6/8.5oz CASE,4.32,4.478192,-0.15819199999999967,-0.03661851851851844,,,,,
,,5604,SLIQUID H2O (BILINGUAL) 6/8.5oz CASE,4.32,4.983762,-0.6637619999999993,-0.15364861111111094,,,,,
,,5605,SLIQUID H2O 16/2oz CASE,6.08,4.379269,1.7007310000000002,0.2797254934210527,,,,,
,,5606,SLIQUID SASSY 12/4.2oz CASE,6.24,6.080214,0.15978600000000043,0.025606730769230836,,,,,
,,5607,SLIQUID SASSY (BILINGUAL) 12/4.2oz CASE,6.24,7.860629,-1.620629,-0.2597161858974359,,,,,
,,5608,SLIQUID SASSY (MULTILINGUAL) 12/4.2oz CASE,6.24,9.810629,-3.5706290000000003,-0.572216185897436,,,,,
,,5609,SLIQUID SASSY 6/8.5oz CASE,4.32,4.782859,-0.4628589999999999,-0.107143287037037,,,,,
,,5610,SLIQUID SASSY 16/2oz CASE,6.08,4.570431,1.509569,0.24828437499999997,,,,,
,,5611,SLIQUID SEA with CARRAGEENAN 12/4.2oz CASE,6.24,6.485126,-0.24512599999999996,-0.03928301282051281,,,,,
,,5612,SLIQUID SEA with CARRAGEENAN (BILINGUAL) 12/4.2oz CASE,6.24,7.525126,-1.285126,-0.2059496794871795,,,,,
,,5613,SLIQUID SEA with CARRAGEENAN (MULTILINGUAL) 12/4.2oz CASE,6.24,10.125126,-3.8851259999999996,-0.6226163461538461,,,,,
,,5614,SLIQUID SEA with CARRAGEENAN 6/8.5oz CASE,4.32,5.173314,-0.8533140000000001,-0.1975263888888889,,,,,
,,5615,SLIQUID SEA with CARRAGEENAN 16/2oz CASE,6.08,4.77011,1.3098900000000002,0.21544243421052636,,,,,
,,5616,SLIQUID SIZZLE 12/4.2oz CASE,6.24,10.839559,-4.599558999999999,-0.737108814102564,,,,,
,,5617,SLIQUID SIZZLE (MULTILINGUAL) 12/4.2oz CASE,6.24,14.219559,-7.979559,-1.2787754807692306,,,,,
,,5618,SLIQUID SIZZLE 16/2oz CASE,6.08,7.532233,-1.4522329999999997,-0.2388541118421052,,,,,
,,5620,SLIQUID SWIRL (CHERRY VANILLA) 12/4.2oz CASE,6.24,11.218473,-4.978472999999999,-0.7978322115384614,,,,,
,,5636,THERBR THPST MILD MINT 4/3PKX4OZ #20102016,31.09,13.943444,17.146556,0.5515135413316179,,,,,
,,5654,"MPM Normlshield Skin Protectant 4 oz, MP00022",1.96,1.789583,0.17041700000000004,0.08694744897959186,,,,,
,,5655,MPM Anti-Fungal Cream 4 oz. MP00023,2,1.999411,0.0005889999999999507,0.00029449999999997534,,,,,
,,5656,MPM Excel Gel Hydrogel Dressing 3 oz. MP00006,2.6,1.266343,1.333657,0.512945,,,,,
,,5657,MPM Excel Gel Hydrogel Dressing 1 oz. MP00026,1.5,0.925075,0.574925,0.38328333333333336,,,,,
,,5658,MPM Wound & Skin Cleanser 16 fl.oz. MP00030,1.935,1.475437,0.45956299999999994,0.2375002583979328,,,,,
,,5659,MPM Wound & Skin Cleanser 8 fl.oz. MP00031,1.455,1.237229,0.21777100000000016,0.14967079037800698,,,,,
,,5660,MPM Antiseptic Wound & Skin Cleanser 8 fl.oz. MP00032,2.2,1.386572,0.8134280000000003,0.36974000000000007,,,,,
,,5661,"MPM Regenecare Wound Gel 3 oz, MP00100",2.34,1.956319,0.38368099999999994,0.1639662393162393,,,,,
