SONumber,LineNumber,ItemCode,ItemDescription,CustomerCode,CustomerName,OrderQuantity,UnitPrice,ExtendedLineAmount,Order date,Requested Ship date,lead_time_days,mfg_start_date,earliest_ship_date,feasibility,days_margin,Profit,late_penalty,holding_cost,adjusted_profit,ship_month
64397,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",2.0,63.42,126.84,2025-07-21,2025-10-15,0,2026-02-25,2026-02-25,LATE,-133.0,44.10581400000001,44.10581400000001,0.0,0.0,2026-02
64401,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",1.0,63.42,63.42,2025-07-21,2025-10-15,0,2026-02-25,2026-02-25,LATE,-133.0,22.052907000000005,22.052907000000005,0.0,0.0,2026-02
64402,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",1.0,63.42,63.42,2025-07-21,2025-10-15,0,2026-02-25,2026-02-25,LATE,-133.0,22.052907000000005,22.052907000000005,0.0,0.0,2026-02
64473,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",1.0,63.42,63.42,2025-08-18,2025-11-13,0,2026-02-25,2026-02-25,LATE,-104.0,22.052907000000005,22.052907000000005,0.0,0.0,2026-02
64572,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",33.0,63.42,2092.86,2025-09-15,2025-12-11,0,2026-02-25,2026-02-25,LATE,-76.0,727.7459310000002,727.7459310000002,0.0,0.0,2026-02
64574,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",2.0,63.42,126.84,2025-09-15,2025-12-11,0,2026-02-25,2026-02-25,LATE,-76.0,44.10581400000001,44.10581400000001,0.0,0.0,2026-02
64632,30,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",7.0,63.42,443.94,2025-09-30,2025-12-29,0,2026-02-25,2026-02-25,LATE,-58.0,154.37034900000003,154.37034900000003,0.0,0.0,2026-02
64640,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",1.0,63.42,63.42,2025-09-30,2025-12-29,0,2026-02-25,2026-02-25,LATE,-58.0,22.052907000000005,22.052907000000005,0.0,0.0,2026-02
64700,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",10.0,63.42,634.2,2025-10-27,2026-01-26,0,2026-02-25,2026-02-25,LATE,-30.0,220.52907000000005,132.31744200000003,0.0,88.21162800000002,2026-02
64702,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",19.0,63.42,1204.98,2025-10-27,2026-01-26,0,2026-02-25,2026-02-25,LATE,-30.0,419.0052330000001,251.40313980000005,0.0,167.60209320000004,2026-02
64711,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",6.0,63.42,380.52,2025-10-27,2026-01-26,0,2026-02-25,2026-02-25,LATE,-30.0,132.31744200000003,79.39046520000001,0.0,52.92697680000002,2026-02
64772,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",7.0,63.42,443.94,2025-11-21,2026-02-20,0,2026-02-25,2026-02-25,LATE,-5.0,154.37034900000003,15.437034900000004,0.0,138.93331410000002,2026-02
64773,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",4.0,63.42,253.68,2025-11-21,2026-02-20,0,2026-02-25,2026-02-25,LATE,-5.0,88.21162800000002,8.821162800000002,0.0,79.39046520000002,2026-02
64776,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",1.0,63.42,63.42,2025-11-21,2026-02-20,0,2026-02-25,2026-02-25,LATE,-5.0,22.052907000000005,2.2052907000000004,0.0,19.847616300000006,2026-02
64799,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",10.0,63.42,634.2,2025-12-08,2026-03-06,0,2026-02-25,2026-02-25,ON_TIME,9.0,220.52907000000005,0.0,0.45,220.07907000000006,2026-02
64803,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",3.0,63.42,190.26,2025-12-08,2026-03-06,0,2026-02-25,2026-02-25,ON_TIME,9.0,66.15872100000001,0.0,0.135,66.02372100000001,2026-02
64805,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",3.0,63.42,190.26,2025-12-08,2026-03-06,0,2026-02-25,2026-02-25,ON_TIME,9.0,66.15872100000001,0.0,0.135,66.02372100000001,2026-02
64809,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",4.0,63.42,253.68,2025-12-08,2026-03-06,0,2026-02-25,2026-02-25,ON_TIME,9.0,88.21162800000002,0.0,0.18,88.03162800000001,2026-02
64855,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",1.0,63.42,63.42,2026-01-02,2026-03-31,0,2026-02-25,2026-02-25,ON_TIME,34.0,22.052907000000005,0.0,0.17,21.882907000000003,2026-02
64856,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",2.0,63.42,126.84,2026-01-02,2026-03-31,0,2026-02-25,2026-02-25,ON_TIME,34.0,44.10581400000001,0.0,0.34,43.765814000000006,2026-02
64859,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",3.0,63.42,190.26,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,66.15872100000001,0.0,0.525,65.63372100000001,2026-02
64864,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",5.0,63.42,317.1,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,110.26453500000002,0.0,0.875,109.38953500000002,2026-02
64905,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",3.0,63.42,190.26,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,66.15872100000001,0.0,0.72,65.43872100000002,2026-02
64908,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",38.0,63.42,2409.96,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,838.0104660000002,0.0,9.120000000000001,828.8904660000002,2026-02
64910,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",4.0,63.42,253.68,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,88.21162800000002,0.0,0.96,87.25162800000003,2026-02
64911,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",27.0,63.42,1712.34,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,595.4284890000001,0.0,6.48,588.9484890000001,2026-02
64941,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",24.0,63.42,1522.08,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,529.2697680000001,0.0,7.44,521.8297680000001,2026-02
64946,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",15.0,63.42,951.3,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,330.79360500000007,0.0,4.65,326.1436050000001,2026-02
64949,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",4.0,63.42,253.68,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,88.21162800000002,0.0,1.24,86.97162800000002,2026-02
64950,10,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",10.0,63.42,634.2,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,220.52907000000005,0.0,3.1,217.42907000000005,2026-02
64951,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",10.0,63.42,634.2,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,220.52907000000005,0.0,3.1,217.42907000000005,2026-02
64953,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",4.0,63.42,253.68,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,88.21162800000002,0.0,1.24,86.97162800000002,2026-02
64998,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",17.0,63.42,1078.14,2026-02-16,2026-05-11,0,2026-02-25,2026-02-25,ON_TIME,75.0,374.8994190000001,0.0,6.375,368.5244190000001,2026-02
65002,20,5116,MEDLINE OPTIFOAM THIN 2X3 MSC1523EP,MEDL      ,"Medline Industries, Inc.",10.0,63.42,634.2,2026-02-16,2026-05-11,0,2026-02-25,2026-02-25,ON_TIME,75.0,220.52907000000005,0.0,3.75,216.77907000000005,2026-02
64537,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",12.0,94.6,1135.2,2025-09-02,2025-11-28,0,2026-02-25,2026-02-25,LATE,-89.0,220.2223679999999,220.2223679999999,0.0,0.0,2026-02
64566,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2025-09-15,2025-12-11,0,2026-02-25,2026-02-25,LATE,-76.0,18.351863999999992,18.351863999999992,0.0,0.0,2026-02
64571,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",5.0,94.6,473.0,2025-09-15,2025-12-11,0,2026-02-25,2026-02-25,LATE,-76.0,91.75931999999996,91.75931999999996,0.0,0.0,2026-02
64629,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",5.0,94.6,473.0,2025-09-30,2025-12-29,0,2026-02-25,2026-02-25,LATE,-58.0,91.75931999999996,91.75931999999996,0.0,0.0,2026-02
64632,40,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",5.0,94.6,473.0,2025-09-30,2025-12-29,0,2026-02-25,2026-02-25,LATE,-58.0,91.75931999999996,91.75931999999996,0.0,0.0,2026-02
64636,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2025-09-29,2025-12-26,0,2026-02-25,2026-02-25,LATE,-61.0,18.351863999999992,18.351863999999992,0.0,0.0,2026-02
64638,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2025-09-30,2025-12-29,0,2026-02-25,2026-02-25,LATE,-58.0,18.351863999999992,18.351863999999992,0.0,0.0,2026-02
64640,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",4.0,94.6,378.4,2025-09-30,2025-12-29,0,2026-02-25,2026-02-25,LATE,-58.0,73.40745599999997,73.40745599999997,0.0,0.0,2026-02
64641,30,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",8.0,94.6,756.8,2025-09-29,2025-12-26,0,2026-02-25,2026-02-25,LATE,-61.0,146.81491199999994,146.81491199999994,0.0,0.0,2026-02
64655,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2025-10-07,2026-01-20,0,2026-02-25,2026-02-25,LATE,-36.0,36.703727999999984,26.426684159999986,0.0,10.277043839999997,2026-02
64667,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2025-10-13,2026-01-09,0,2026-02-25,2026-02-25,LATE,-47.0,18.351863999999992,17.250752159999994,0.0,1.101111839999998,2026-02
64674,30,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",4.0,94.6,378.4,2025-10-13,2026-01-09,0,2026-02-25,2026-02-25,LATE,-47.0,73.40745599999997,69.00300863999998,0.0,4.404447359999992,2026-02
64677,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2025-10-13,2026-01-09,0,2026-02-25,2026-02-25,LATE,-47.0,36.703727999999984,34.50150431999999,0.0,2.202223679999996,2026-02
64691,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2025-10-21,2026-02-06,0,2026-02-25,2026-02-25,LATE,-19.0,36.703727999999984,13.947416639999995,0.0,22.75631135999999,2026-02
64724,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2025-11-05,2026-02-23,0,2026-02-25,2026-02-25,LATE,-2.0,36.703727999999984,1.4681491199999994,0.0,35.235578879999984,2026-02
64739,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2025-11-10,2026-02-09,0,2026-02-25,2026-02-25,LATE,-16.0,36.703727999999984,11.745192959999995,0.0,24.958535039999987,2026-02
64746,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2025-11-12,2026-02-28,0,2026-02-25,2026-02-25,ON_TIME,3.0,36.703727999999984,0.0,0.03,36.67372799999998,2026-02
64838,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2025-12-29,2026-04-13,0,2026-02-25,2026-02-25,ON_TIME,47.0,36.703727999999984,0.0,0.47000000000000003,36.233727999999985,2026-02
64849,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",3.0,94.6,283.8,2025-12-30,2026-04-19,0,2026-02-25,2026-02-25,ON_TIME,53.0,55.055591999999976,0.0,0.795,54.260591999999974,2026-02
64859,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,18.351863999999992,0.0,0.17500000000000002,18.17686399999999,2026-02
64861,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",8.0,94.6,756.8,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,146.81491199999994,0.0,1.4000000000000001,145.41491199999993,2026-02
64862,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",6.0,94.6,567.6,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,110.11118399999997,0.0,1.05,109.06118399999997,2026-02
64863,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",9.0,94.6,851.4,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,165.1667759999999,0.0,1.575,163.59177599999992,2026-02
64867,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",10.0,94.6,946.0,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,183.51863999999992,0.0,1.75,181.76863999999992,2026-02
64868,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",7.0,94.6,662.2,2026-01-05,2026-04-01,0,2026-02-25,2026-02-25,ON_TIME,35.0,128.46304799999996,0.0,1.225,127.23804799999996,2026-02
64871,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",3.0,94.6,283.8,2026-01-06,2026-04-25,0,2026-02-25,2026-02-25,ON_TIME,59.0,55.055591999999976,0.0,0.885,54.17059199999998,2026-02
64895,1,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",3.0,94.6,283.8,2026-01-13,2026-05-01,0,2026-02-25,2026-02-25,ON_TIME,65.0,55.055591999999976,0.0,0.975,54.080591999999974,2026-02
64903,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,36.703727999999984,0.0,0.48,36.22372799999999,2026-02
64905,30,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",6.0,94.6,567.6,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,110.11118399999997,0.0,1.44,108.67118399999997,2026-02
64906,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",12.0,94.6,1135.2,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,220.2223679999999,0.0,2.88,217.3423679999999,2026-02
64907,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,36.703727999999984,0.0,0.48,36.22372799999999,2026-02
64908,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",3.0,94.6,283.8,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,55.055591999999976,0.0,0.72,54.33559199999998,2026-02
64914,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2026-01-19,2026-04-14,0,2026-02-25,2026-02-25,ON_TIME,48.0,18.351863999999992,0.0,0.24,18.111863999999994,2026-02
64943,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",3.0,94.6,283.8,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,55.055591999999976,0.0,0.93,54.125591999999976,2026-02
64948,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,18.351863999999992,0.0,0.31,18.041863999999993,2026-02
64949,20,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",18.0,94.6,1702.8,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,330.3335519999998,0.0,5.58,324.75355199999984,2026-02
64951,30,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",11.0,94.6,1040.6,2026-02-02,2026-04-28,0,2026-02-25,2026-02-25,ON_TIME,62.0,201.87050399999995,0.0,3.41,198.46050399999996,2026-02
64999,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",7.0,94.6,662.2,2026-02-16,2026-05-11,0,2026-02-25,2026-02-25,ON_TIME,75.0,128.46304799999996,0.0,2.625,125.83804799999996,2026-02
65001,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",1.0,94.6,94.6,2026-02-16,2026-05-11,0,2026-02-25,2026-02-25,ON_TIME,75.0,18.351863999999992,0.0,0.375,17.976863999999992,2026-02
65003,10,5117,MEDLINE OPTIFOAM THIN 4x4 MSC1544EP,MEDL      ,"Medline Industries, Inc.",2.0,94.6,189.2,2026-02-16,2026-05-11,0,2026-02-25,2026-02-25,ON_TIME,75.0,36.703727999999984,0.0,0.75,35.953727999999984,2026-02
64846,1,5121,IMPLUS CANADA BLISTER PADS 4740700,IMPLUS CAN,Implus Canada,15600.0,2.9,45240.0,2025-12-29,2026-03-08,14,2026-02-25,2026-03-11,LATE,-3.0,19753.2504,1185.195024,0.0,18568.055376,2026-03
64191,1,5341,ISI EXTRA LARGE ALUMI-HAND 761,ISI       ,Instrument Specialists Inc,5245.0,11.6,60842.0,2025-05-16,2026-03-01,0,2026-03-01,2026-03-01,ON_TIME,0.0,25118.362695,-0.0,0.0,25118.362695,2026-03
64192,1,5341,ISI EXTRA LARGE ALUMI-HAND 761,ISI       ,Instrument Specialists Inc,5245.0,11.6,60842.0,2025-05-16,2026-05-15,0,2026-03-01,2026-03-01,ON_TIME,75.0,25118.362695,0.0,1966.875,23151.487695,2026-03
64193,1,5341,ISI EXTRA LARGE ALUMI-HAND 761,ISI       ,Instrument Specialists Inc,5245.0,11.6,60842.0,2025-05-16,2026-08-01,0,2026-03-01,2026-03-01,ON_TIME,153.0,25118.362695,0.0,4012.425,21105.937695,2026-03
64194,1,5341,ISI EXTRA LARGE ALUMI-HAND 761,ISI       ,Instrument Specialists Inc,5245.0,11.6,60842.0,2025-05-16,2026-10-15,0,2026-03-01,2026-03-01,ON_TIME,228.0,25118.362695,0.0,5979.3,19139.062695,2026-03
63917,1,5342,ISI LARGE ALUMI-HAND 760,ISI       ,Instrument Specialists Inc,6900.0,7.7,53130.0,2025-03-10,2025-12-15,0,2026-02-25,2026-02-25,LATE,-72.0,21331.598400000003,21331.598400000003,0.0,0.0,2026-02
64187,1,5342,ISI LARGE ALUMI-HAND 760,ISI       ,Instrument Specialists Inc,6900.0,8.47,58443.0,2025-05-16,2026-04-15,0,2026-02-25,2026-02-25,ON_TIME,49.0,21331.598400000003,0.0,1690.5,19641.098400000003,2026-02
64189,1,5342,ISI LARGE ALUMI-HAND 760,ISI       ,Instrument Specialists Inc,6900.0,8.47,58443.0,2025-05-16,2026-08-15,0,2026-02-25,2026-02-25,ON_TIME,171.0,21331.598400000003,0.0,5899.5,15432.098400000003,2026-02
64190,1,5342,ISI LARGE ALUMI-HAND 760,ISI       ,Instrument Specialists Inc,6900.0,8.47,58443.0,2025-05-16,2026-12-12,0,2026-02-25,2026-02-25,ON_TIME,290.0,21331.598400000003,0.0,10005.0,11326.598400000003,2026-02
64718,1,5440,MPM Regenecare HA Gel 0.5oz. MP00112,MPM       ,"MPM Medical, Inc.",5000.0,1.54,7700.0,2025-10-29,,0,2026-02-25,2026-02-25,NO_DEADLINE,,4408.87,-0.0,0.0,4408.87,2026-02
64984,2,5515,D* Dentsil DS 60 HYDRATED SILICA - CAS#112926-00-8 KOSHER,ORORA     ,Orora Business Service Center,467602.0,0.005164,2414.7,2026-02-11,,112,2026-02-25,2026-06-17,NO_DEADLINE,,,-0.0,0.0,0.0,2026-06
64984,4,5517,D* Cooling Type Flavor Natural 113.90468 KOSHER,ORORA     ,Orora Business Service Center,48563.98,0.016268,790.04,2026-02-11,,14,2026-02-25,2026-03-11,NO_DEADLINE,,,-0.0,0.0,0.0,2026-03
64984,5,5518,"D* Mint Flavor WONF OS, Natural 113.19228 CAS# 68917-18-0 KOSHER",ORORA     ,Orora Business Service Center,16562.0,0.05818,963.58,2026-02-11,,14,2026-02-25,2026-03-11,NO_DEADLINE,,,-0.0,0.0,0.0,2026-03
64984,7,5520,D* Tetrapotassium Pyrophosphate CAS#7320-34-5 1614086,ORORA     ,Orora Business Service Center,7446.0,1.11887,8331.11,2026-02-11,,45,2026-02-25,2026-04-11,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64984,8,5521,D* Tetrasodium Pyrophosphate CAS#7722-88-5 KOSHER,ORORA     ,Orora Business Service Center,13337.0,0.286859,3825.84,2026-02-11,,90,2026-02-25,2026-05-26,NO_DEADLINE,,,-0.0,0.0,0.0,2026-05
64984,9,5522,D* Aloe Barbadensis Leaf JuiceCAS#85507-69-3 KOSHER,ORORA     ,Orora Business Service Center,45978.01,0.005609,257.89,2026-02-11,,35,2026-02-25,2026-04-01,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64984,11,5525,D* AmmoniumGlycyrrhizate Magnasweet 110-2X CAS#53956-04-0 KOSHER,ORORA     ,Orora Business Service Center,81438.0,0.012686,1033.12,2026-02-11,,14,2026-02-25,2026-03-11,NO_DEADLINE,,,-0.0,0.0,0.0,2026-03
64984,13,5527,D* Mentha Arvensis (Cornmint) Leaf Oil CAS# 68917-18-0 KOSHER,ORORA     ,Orora Business Service Center,671.63,0.201718,135.48,2026-02-11,,64,2026-02-25,2026-04-30,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64984,14,5528,D* Mentha Viridis (Spearmint) Leaf Oil CAS# 8008-79-5 KOSHER,ORORA     ,Orora Business Service Center,890.55,0.412206,367.09,2026-02-11,,42,2026-02-25,2026-04-08,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64984,15,5530,D* Sodium Fluoride CAS#7681-49-4  KOSHER,ORORA     ,Orora Business Service Center,22656.0,0.005479,124.13,2026-02-11,,42,2026-02-25,2026-04-08,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64984,16,5590,"BAG, AP2390.11 Arena ""Air-Evac"" Vertex, 3Ply Liquid Liner Bag",ORORA     ,Orora Business Service Center,14.0,133.080714,1863.13,2026-02-11,,35,2026-02-25,2026-04-01,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64984,1,5639,"D* Sorbitol Crystalline Powder NF, CAS# 50-70-4 KOSHER",ORORA     ,Orora Business Service Center,214127.05,0.005678,1215.81,2026-02-11,,49,2026-02-25,2026-04-15,NO_DEADLINE,,,-0.0,0.0,0.0,2026-04
64666,2,5660,MPM Antiseptic Wound & Skin Cleanser 8 fl.oz. MP00032,MPM       ,"MPM Medical, Inc.",3981.0,2.2,8758.2,2025-10-13,2026-01-12,0,2026-02-25,2026-02-25,LATE,-44.0,3238.256868000001,2849.666043840001,0.0,388.59082416,2026-02
64976,1,5660,MPM Antiseptic Wound & Skin Cleanser 8 fl.oz. MP00032,MPM       ,"MPM Medical, Inc.",5800.0,2.2,12760.0,2026-02-09,,0,2026-02-25,2026-02-25,NO_DEADLINE,,4717.882400000001,-0.0,0.0,4717.882400000001,2026-02
64976,2,5660,MPM Antiseptic Wound & Skin Cleanser 8 fl.oz. MP00032,MPM       ,"MPM Medical, Inc.",9200.0,2.2,20240.0,2026-02-09,,0,2026-02-25,2026-02-25,NO_DEADLINE,,7483.537600000002,-0.0,0.0,7483.537600000002,2026-02
64687,1,5662,"MPM Regenecare Wound Gel 0.5 oz, MP00101",MPM       ,"MPM Medical, Inc.",5000.0,0.98,4900.0,2025-10-16,,0,2026-02-25,2026-02-25,NO_DEADLINE,,1159.3049999999998,-0.0,0.0,1159.3049999999998,2026-02
