SONumber,LineNumber,ItemCode,ItemDescription,CustomerCode,CustomerName,ItemSalesClassCode,OrderQuantity,UnitPrice,ExtendedLineAmount,Order date,Requested Ship date,lead_time_days,mfg_start_date,earliest_ship_date,feasibility,days_margin,Profit,gp_pct_cost_sheet,profit_estimated,ship_month
64719,1,N-4001,Urgo Rework Item 603070 Lot # 49874,URGO      ,URGO Medical,MEDICAL   ,23160.0,0.7,16212.0,2025-10-29,2025-12-15,0,2026-02-25,2026-02-25,LATE,-72.0,,,,2026-02
64719,2,N-4001,Urgo Rework Item 603071 Lot # 49875,URGO      ,URGO Medical,MEDICAL   ,49960.0,0.7,34972.0,2025-10-29,2025-12-15,0,2026-02-25,2026-02-25,LATE,-72.0,,,,2026-02
64719,3,N-4001,Urgo Rework Item 603073 Lot # 47954,URGO      ,URGO Medical,MEDICAL   ,2760.0,0.7,1932.0,2025-10-29,2025-12-15,0,2026-02-25,2026-02-25,LATE,-72.0,,,,2026-02
64719,4,N-4001,Urgo Rework Item 603073 Lot # 50921,URGO      ,URGO Medical,MEDICAL   ,2250.0,0.7,1575.0,2025-10-29,2025-12-15,0,2026-02-25,2026-02-25,LATE,-72.0,,,,2026-02
64833,1,2977,MEDLINE DRSG SURESITE 4.75 X 4 FRAME/LABL (MSC52281),CENTURION ,Centurion Medical Products Corp,MEDICAL   ,45.0,340.0,15300.0,2025-12-18,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,3850.975035,0.2556069982078853,3910.787072580645,2026-03
64597,1,7903,"NAWA ""Spritz"" cleanser",NAWA      ,"NAWA, Inc",Filling OP,15000.0,2.0,30000.0,2025-09-22,,0,2026-02-25,2026-02-25,NO_DEADLINE,,1006.8599999999994,0.0335619999999999,1006.859999999997,2026-02
64925,1,4191,"ARGENTUM 4 X 8 PRTD ISLAND DRESSING, NS, ID-48",ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,25000.0,0.68,17000.0,2026-01-21,2026-03-27,0,2026-02-25,2026-02-25,ON_TIME,30.0,8115.725,0.4161910256410256,7075.247435897435,2026-02
64925,2,3069,ARGENTUM 4 X 4 PRTD ISLAND DRSG NS; BULK,ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,35000.0,0.81,28350.0,2026-01-21,2026-03-27,14,2026-02-25,2026-03-11,ON_TIME,16.0,23017.505000000005,0.811904938271605,23017.505,2026-03
64926,1,3693,ARGENTUM 3x4 PRTD ISLAND DRSG BULK,ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,35000.0,0.62,21700.0,2026-01-22,2026-02-27,14,2026-02-25,2026-03-11,LATE,-12.0,14746.97,0.679583870967742,14746.970000000001,2026-03
64966,1,7153,URGO - VASHE 250 ml Flip Top 00313,URGO      ,URGO Medical,Filling OP,174996.0,1.88,328992.48,2026-02-05,2026-06-01,0,2026-02-25,2026-02-25,ON_TIME,96.0,133076.75817599997,0.4044978723404254,133076.75817599994,2026-02
64420,1,7236,HARMAC PRTD DRAPE ASSEMBLY W/LABEL - P3113251 Rev B.,HARMAC    ,"Harmac Medical Products, Inc",Drape&Mask,50000.0,0.5322,26610.0,2025-07-24,2026-04-10,0,2026-02-25,2026-02-25,ON_TIME,44.0,14690.350000000002,0.5520612551672305,14690.350000000002,2026-02
64884,1,104,"K-C AVENT TAPE  0.5"" ON MASK #ROSU00588 Rev 3",KC        ,"O&M Halyard, Inc",MEDICAL   ,150000.0,0.291,43650.0,2026-01-09,2026-03-09,14,2026-02-25,2026-03-11,LATE,-2.0,16747.35,0.4594609053497942,20055.46851851852,2026-03
64824,1,3917,KOB MEDICAL WC STRIPS 1/2 X 4 BULK NS 3/CD 46070945,KOB       ,KOB Medical Devices (Deutschland)GmbH,MEDICAL   ,10.0,1925.0,19250.0,2025-12-11,2026-04-15,14,2026-02-25,2026-03-11,ON_TIME,35.0,8028.055830000001,0.4170418612987013,8028.05583,2026-03
64965,1,7152,URGO - VASHE 118 ml Flip Top 00312,URGO      ,URGO Medical,Filling OP,49992.0,1.71,85486.32,2026-02-05,2026-06-15,0,2026-02-25,2026-02-25,ON_TIME,110.0,34899.365208,0.4082450292397661,34899.365208,2026-02
64968,2,7561,ioTech ioRinse Ultra 16 oz,IOTECH    ,Iotech International,Filling OP,15000.0,1.57,23550.0,2026-02-05,2026-03-31,0,2026-02-25,2026-02-25,ON_TIME,34.0,18308.985,0.7774515923566878,18308.984999999997,2026-02
64717,3,7488,"CARDINAL HEALTH TELFA NON-ADHERENT DRESSING 3""x4"" 2132",COVIDMA   ,Patient Recovery,MEDICAL   ,198.0,170.4,33739.2,2025-10-29,2026-02-13,0,2026-02-25,2026-02-25,LATE,-12.0,3920.590673999999,0.1162028345070422,3920.590673999998,2026-02
64618,4,7482,"CARDINAL HEALTH TELFA MINI ISLAND DRESSING 2""x3.75"" 7539LF",COVIDMA   ,Patient Recovery,MEDICAL   ,1985.0,32.88,65266.8,2025-09-25,2026-01-21,0,2026-02-25,2026-02-25,LATE,-35.0,8205.670415000004,0.1257250304136253,8205.670414999999,2026-02
64968,1,7560,ioTech ioRinse Ultra 1 liter,IOTECH    ,Iotech International,Filling OP,22500.0,1.7,38250.0,2026-02-05,2026-03-31,0,2026-02-25,2026-02-25,ON_TIME,34.0,30483.1125,0.7969441176470589,30483.112500000003,2026-02
64802,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,140.0,5.5,770.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,186.76392,0.2425505454545454,186.76391999999996,2026-03
64803,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,350.0,5.5,1925.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,466.9098,0.2425505454545454,466.9097999999999,2026-03
64804,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64806,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64807,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64808,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,40.0,5.5,220.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,53.36112,0.2425505454545454,53.36111999999999,2026-03
64810,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,60.0,5.5,330.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,80.04168,0.2425505454545454,80.04167999999999,2026-03
64811,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,60.0,5.5,330.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,80.04168,0.2425505454545454,80.04167999999999,2026-03
64812,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,100.0,5.5,550.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,133.4028,0.2425505454545454,133.40279999999998,2026-03
64813,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,40.0,5.5,220.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,53.36112,0.2425505454545454,53.36111999999999,2026-03
64814,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,30.0,5.5,165.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,40.02084,0.2425505454545454,40.02083999999999,2026-03
64815,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2025-12-08,2026-03-06,14,2026-02-25,2026-03-11,LATE,-5.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64853,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,30.0,5.5,165.0,2026-01-02,2026-03-31,14,2026-02-25,2026-03-11,ON_TIME,20.0,40.02084,0.2425505454545454,40.02083999999999,2026-03
64854,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,90.0,5.5,495.0,2026-01-02,2026-03-31,14,2026-02-25,2026-03-11,ON_TIME,20.0,120.06252,0.2425505454545454,120.06251999999998,2026-03
64858,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,30.0,5.5,165.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,40.02084,0.2425505454545454,40.02083999999999,2026-03
64860,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,60.0,5.5,330.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,80.04168,0.2425505454545454,80.04167999999999,2026-03
64861,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,90.0,5.5,495.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,120.06252,0.2425505454545454,120.06251999999998,2026-03
64862,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64863,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,180.0,5.5,990.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,240.12504,0.2425505454545454,240.12503999999996,2026-03
64864,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,50.0,5.5,275.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,66.7014,0.2425505454545454,66.70139999999999,2026-03
64865,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64866,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,40.0,5.5,220.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,53.36112,0.2425505454545454,53.36111999999999,2026-03
64867,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,50.0,5.5,275.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,66.7014,0.2425505454545454,66.70139999999999,2026-03
64868,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64869,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,70.0,5.5,385.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,93.38196,0.2425505454545454,93.38195999999998,2026-03
64870,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,170.0,5.5,935.0,2026-01-05,2026-04-01,14,2026-02-25,2026-03-11,ON_TIME,21.0,226.78476,0.2425505454545454,226.78475999999995,2026-03
64904,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64905,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64906,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64907,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,30.0,5.5,165.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,40.02084,0.2425505454545454,40.02083999999999,2026-03
64909,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64912,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64913,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64915,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-01-19,2026-04-14,14,2026-02-25,2026-03-11,ON_TIME,34.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64940,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,40.0,5.5,220.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,53.36112,0.2425505454545454,53.36111999999999,2026-03
64942,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,40.0,5.5,220.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,53.36112,0.2425505454545454,53.36111999999999,2026-03
64944,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,70.0,5.5,385.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,93.38196,0.2425505454545454,93.38195999999998,2026-03
64945,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,80.0,5.5,440.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,106.72224,0.2425505454545454,106.72223999999999,2026-03
64946,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,60.0,5.5,330.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,80.04168,0.2425505454545454,80.04167999999999,2026-03
64947,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,30.0,5.5,165.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,40.02084,0.2425505454545454,40.02083999999999,2026-03
64951,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,100.0,5.5,550.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,133.4028,0.2425505454545454,133.40279999999998,2026-03
64952,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64953,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,40.0,5.5,220.0,2026-02-02,2026-04-28,14,2026-02-25,2026-03-11,ON_TIME,48.0,53.36112,0.2425505454545454,53.36111999999999,2026-03
64781,1,3958,Harmac Filter Disc P3113306 Rev E,HARMAC    ,"Harmac Medical Products, Inc",MEDICAL   ,108000.0,0.27,29160.0,2025-11-24,2026-02-23,0,2026-02-25,2026-02-25,LATE,-2.0,15230.484,0.5223074074074074,15230.484,2026-02
64816,1,3958,Harmac Filter Disc P3113306 Rev E,HARM IRE  ,Harmac Medical Products,MEDICAL   ,202500.0,0.27,54675.0,2025-12-09,2026-04-05,0,2026-02-25,2026-02-25,ON_TIME,39.0,28557.1575,0.5223074074074074,28557.1575,2026-02
64717,4,7486,"CARDINAL HEALTH TELFA ADHESIVE DRESSING 3""x4"" 7643",COVIDMA   ,Patient Recovery,MEDICAL   ,396.0,259.272,102671.71,2025-10-29,2026-02-13,0,2026-02-25,2026-02-25,LATE,-12.0,53730.614916,0.523324427628128,53730.61386935115,2026-02
64760,1,5670,MPM Regenecare HA Spray 4 fl.oz. MP00117,MPM       ,"MPM Medical, Inc.",Filling OP,7655.0,2.34,17912.7,2025-11-18,2025-11-18,0,2026-02-25,2026-02-25,LATE,-99.0,6002.285499999998,0.33508547008547,6002.285499999999,2026-02
64760,2,N-4009,Artwork Prep/Plate Fee(s),MPM       ,"MPM Medical, Inc.",MEDICAL   ,1.0,250.0,250.0,2025-11-18,2025-11-18,0,2026-02-25,2026-02-25,LATE,-99.0,,,,2026-02
64763,1,7489,"CARDINAL HEALTH TELFA NON-ADHERENT DRESSING 2""x3"" 1961",COVIDMA   ,Patient Recovery,MEDICAL   ,900.0,108.0,97200.0,2025-11-18,2026-03-12,0,2026-02-25,2026-02-25,ON_TIME,15.0,21212.9325,0.2182400462962963,21212.9325,2026-02
64856,20,5979,"MEDLINE SUREFILM 4"" X 11 YARDS MSC2404",MEDL      ,"Medline Industries, Inc.",MEDICAL   ,240.0,133.84,32121.6,2026-01-02,2026-03-31,0,2026-02-25,2026-02-25,ON_TIME,34.0,15156.725280000002,0.4718546174536761,15156.72528,2026-02
64967,2,7158,URGO - VASHE 1 L Flip Top 00322,URGO      ,URGO Medical,Filling OP,10002.0,5.28,52810.56,2026-02-05,2026-06-01,0,2026-02-25,2026-02-25,ON_TIME,96.0,27105.900096000005,0.5132666666666668,27105.900096000005,2026-02
64967,3,7157,URGO - VASHE 1 L Instill 00323,URGO      ,URGO Medical,Filling OP,10002.0,6.84,68413.68,2026-02-05,2026-06-01,0,2026-02-25,2026-02-25,ON_TIME,96.0,37737.16592399999,0.5516026315789473,37737.16592399999,2026-02
64499,1,4978,EMED SOFT-SITE TEGADERM DRESSING 112X51MM  MS-0010201,EMED      ,EMED Technologies Corp,MEDICAL   ,180000.0,0.1507,27126.0,2025-08-25,2026-05-01,0,2026-02-25,2026-02-25,ON_TIME,65.0,7341.12,0.2706303915063039,7341.12,2026-02
64927,1,7981,"4"" x 5"" Therabond 3D Island Dressing 3DAI-45",ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,9000.0,1.27,11430.0,2026-01-23,2026-05-01,0,2026-02-25,2026-02-25,ON_TIME,65.0,11430.0,1.0,11430.0,2026-02
64927,2,7982,"2"" x 2"" Therabond 3D Island Dressing 3DAI-410",ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,3000.0,0.56,1680.0,2026-01-23,2026-05-01,0,2026-02-25,2026-02-25,ON_TIME,65.0,1680.0000000000002,1.0,1680.0,2026-02
64927,3,7976,"4"" x 8"" Therabond 3D Island Dressing 3DAI-48",ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,2300.0,1.75,4025.0,2026-01-23,2026-05-01,0,2026-02-25,2026-02-25,ON_TIME,65.0,4025.0,1.0,4025.0,2026-02
64927,4,7978,"4"" x 12"" Therabond 3D Island Dressing 3DAI-412",ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,1890.0,2.13,4025.7,2026-01-23,2026-05-01,0,2026-02-25,2026-02-25,ON_TIME,65.0,4025.7,1.0,4025.7,2026-02
64880,1,3958,Harmac Filter Disc P3113306 Rev E,HARMAC    ,"Harmac Medical Products, Inc",MEDICAL   ,108000.0,0.27,29160.0,2026-01-08,2026-05-08,0,2026-02-25,2026-02-25,ON_TIME,72.0,15230.484,0.5223074074074074,15230.484,2026-02
64932,1,7795,PERIO AO ProRinse HYDRATING 10 oz,PERIO     ,PerioSciences,Filling OP,5000.0,3.0,15000.0,2026-01-28,2026-03-06,0,2026-02-25,2026-02-25,ON_TIME,9.0,5804.820000000001,0.386988,5804.82,2026-02
64995,10,5975,"MEDLINE SUREFILM 2"" X 11 YARDS MSC2402",MEDL      ,"Medline Industries, Inc.",MEDICAL   ,4.0,79.89,319.56,2026-02-16,2026-05-11,0,2026-02-25,2026-02-25,ON_TIME,75.0,173.612568,0.543286293653774,173.612568,2026-02
64996,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2026-02-16,2026-05-11,14,2026-02-25,2026-03-11,ON_TIME,61.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64997,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,10.0,5.5,55.0,2026-02-16,2026-05-11,14,2026-02-25,2026-03-11,ON_TIME,61.0,13.34028,0.2425505454545454,13.340279999999998,2026-03
64998,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2026-02-16,2026-05-11,14,2026-02-25,2026-03-11,ON_TIME,61.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
65000,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2026-02-16,2026-05-11,14,2026-02-25,2026-03-11,ON_TIME,61.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
65002,10,3132,MEDLINE CURAD NASAL TUBE HOLDER CURNASTUB50,MEDL      ,"Medline Industries, Inc.",MEDICAL   ,20.0,5.5,110.0,2026-02-16,2026-05-11,14,2026-02-25,2026-03-11,ON_TIME,61.0,26.68056,0.2425505454545454,26.680559999999996,2026-03
64502,1,1917,EMED  2.375 X 2.75 PRTD DRESS,EMED      ,EMED Technologies Corp,MEDICAL   ,360000.0,0.12,43200.0,2025-08-25,2026-05-15,14,2026-02-25,2026-03-11,ON_TIME,65.0,18559.439999999995,0.4433036673975664,19150.718431574867,2026-03
64825,1,3917,KOB MEDICAL WC STRIPS 1/2 X 4 BULK NS 3/CD 46070945,KOB       ,KOB Medical Devices (Deutschland)GmbH,MEDICAL   ,10.0,1925.0,19250.0,2025-12-11,2026-05-15,14,2026-02-25,2026-03-11,ON_TIME,65.0,8028.055830000001,0.4170418612987013,8028.05583,2026-03
64933,1,7803,PERIO AO ProRinse NATURAL 10 oz,PERIO     ,PerioSciences,Filling OP,5000.0,2.54,12700.0,2026-01-28,2026-04-24,0,2026-02-25,2026-02-25,ON_TIME,58.0,-566.0299999999996,-0.0445692913385826,-566.0299999999991,2026-02
64970,1,7905,Iotech MR-HA- US 1L,IOTECH    ,Iotech International,Filling OP,15000.0,1.7,25500.0,2026-02-05,2026-05-15,0,2026-02-25,2026-02-25,ON_TIME,79.0,3520.155,0.138045294117647,3520.1549999999984,2026-02
64970,2,7906,Iotech STR-HA 16oz,IOTECH    ,Iotech International,Filling OP,15000.0,1.57,23550.0,2026-02-05,2026-05-15,0,2026-02-25,2026-02-25,ON_TIME,79.0,8342.355,0.354240127388535,8342.355,2026-02
64977,1,4557,PREVENA PEEL AND PLACE TEGADERM SHORT (13Cm)  # 416129 Rev E,KCI IRE   ,KCII-IRE-IRM,MEDICAL   ,40000.0,1.247,49880.0,2026-02-09,2026-06-01,0,2026-02-25,2026-02-25,ON_TIME,96.0,19807.000000000007,0.397093023255814,19807.000000000004,2026-02
64925,3,6007,ARGENTUM SILVERLON DRESSING 4.5X12  ID-512,ARGENTUM  ,"Argentum Medical, LLC",MEDICAL   ,4000.0,2.47,9880.0,2026-01-21,2026-03-27,15,2026-02-25,2026-03-12,ON_TIME,15.0,5743.512000000001,0.4033365168539326,3984.9647865168545,2026-03
64973,1,7983,Osteoremedies Branded 1.0oz BlastX 12 assembly Turnkey,Next Sci  ,OSARTIS GmbH,Default   ,43008.0,6.5,279552.0,2026-02-06,2026-03-15,0,2026-02-25,2026-02-25,ON_TIME,18.0,238151.424,0.8519038461538462,238151.424,2026-02
64973,2,7984,"Osteoremedies Branded Gel 0.25 oz, 40 assembly Turnkey",Next Sci  ,OSARTIS GmbH,Default   ,18500.0,2.57,47545.0,2026-02-06,2026-03-15,0,2026-02-25,2026-02-25,ON_TIME,18.0,30970.1655,0.6513863813229572,30970.165500000003,2026-02
64980,1,3424,"MPM Cool Magic Gel Sheet 6.0""x8.0"" OL MP00208",MPM       ,"MPM Medical, Inc.",MEDICAL   ,10000.0,6.3,63000.0,2026-02-09,,14,2026-02-25,2026-03-11,NO_DEADLINE,,14266.97,0.2264598412698412,14266.969999999996,2026-03
64983,1,3423,"MPM Cool Magic Gel Sheet 3.75""x3.75"" OL MP00206",MPM       ,"MPM Medical, Inc.",MEDICAL   ,24000.0,2.07,49680.0,2026-02-11,2026-05-11,14,2026-02-25,2026-03-11,ON_TIME,61.0,13616.375999999997,0.2740816425120773,13616.376,2026-03
64857,1,6145,MEDLINE/GLORY SUN SAFE SECURE FOAM BASE,GlorySun  ,"Mingguang Glory Sun Precision Technology Co., Ltd.",MEDICAL   ,130000.0,0.36,46800.0,2026-01-05,2026-03-02,0,2026-02-25,2026-02-25,ON_TIME,5.0,21851.18,0.4669055555555555,21851.179999999997,2026-02
